id,SMILES
C07313,C=CCSS(=O)CC=C
C03811,CCOC(=O)C(=O)C(C)C(=O)OCC
C19240,O=C(O)CC(CC(=O)O)C(=O)O
C12241,O=C(O)C=Cc1cccc(O)c1
C02787,CC1OC(OP(=O)(O)O)C(O)C(O)C1O
C06879,Cc1cccc(C)c1
C02004,O=CCC(=O)C(=O)O
C01399,O=C1CCc2ccccc21
C02227,O=C1C=CCCC1
C00645,O=CC=CC=C(O)C(=O)O
C15906,Cc1c(O)cc(O)cc1O
C05306,O=C(O)CC=CC=C(O)C(=O)O
C02929,CC(C)OP(=O)(O)OC(C)C
C07783,COC1C(O)C(C)OC(O)C1O
C02200,O=C(O)CCCC(O)C(=O)O
C16095,C=C(C=O)c1ccccc1
C08236,CC1CC=CC(=O)O1
C11255,OCC(CO)OC1OC(CO)C(O)C(O)C1O
C02134,C=C(C(=O)O)C(C)C(=O)O
C20802,O=C1OC(C(O)C(=O)O)C(O)C1O
C12832,CCC1(C)COC(=O)C1
C20493,O=c1cc(O)c1=O
C01520,O=C(O)C(O)C(O)CO
C00410,O=CCCC(=O)C(=O)O
C10502,COc1ccc(C=O)cc1
C03429,O=C(O)c1cc(C(=O)O)oc(=O)c1
C20859,O=Cc1cc(COP(=O)(O)O)co1
C06483,Cc1ccc(CO)cc1
C05745,CC(O)(CC(=O)C(=O)O)C(=O)O
C18770,C1CC2OC2CC1C1CO1
C05832,C#CCC(=O)O
C17780,Cc1cc(O)c(O)cc1O
C06414,O=Cc1ccc(S(=O)(=O)O)cc1
C06021,O=S(=O)(O)c1cccc(O)c1O
C18457,COP1(=S)OCc2ccccc2O1
C17089,O=C1CC(O)(COP(=O)(O)O)C(O)C(O)C1O
C16637,CSCCC(C(=O)O)C(O)C(=O)O
C03064,O=CC1OC(O)C(O)C(O)C1O
C05920,O=C(O)Cc1c(O)cccc1O
C02347,CCCC(=O)OP(=O)(O)O
C05080,O=C1C(O)C(O)OC(CO)C1O
C00264,O=C(CO)C(O)C(O)C(=O)CO
C02249,CC(O)C1OC(O)C(O)C1O
C18130,CCS(=O)CCSP(=O)(OC)OC
C21492,O=C(O)CC(O)(CP(=O)(O)O)C(=O)O
C04069,C=C(OP(=O)(O)O)C(O)C(=O)O
C10574,Oc1ccc2c(c1)OCO2
C01036,Oc1cccc(O)c1O
C00256,OC(CS)C(O)CS
C09004,O=c1ccc2cc(O)c(O)cc2o1
C10546,O=C(O)c1ccccc1CO
C06482,Cc1ccc(C)cc1
C11212,CC(=O)CSCCS(=O)(=O)O
C04335,CC1=CC=CC(O)C1O
C06771,CC(=O)C=CC(=O)O
C14427,CCCCCCCCCO
C04387,O=CC(=CC=C(O)C(=O)O)CC(=O)O
C12007,CC(C)CCOC=O
C06135,O=P(O)(O)OCC1(O)OCC(O)C1O
C04535,O=C(O)C1=CC(O)C(O)C=C1C(=O)O
C02876,O=C(O)C(O)C(=O)CO
C01002,O=S(=O)(O)OCC1OC(O)C(O)C(O)C1O
C14172,C1COCCO1
C12429,CCC(=O)c1ccc(O)cc1
C08033,C=CCSSCC=C
C15829,O=CCCCCCCCC(=O)O
C01028,CC(O)C(O)C(O)C(=O)COP(=O)(O)O
C16091,O=C(O)CCCCC(=O)C(=O)O
C17437,O=C(O)C(=O)CP(=O)(O)C(=O)O
C10661,C=CC(=O)OCCCC
C19569,O=C(O)c1cc(=O)c(O)c(C(=O)O)o1
C10452,COc1ccc(C(C)=O)c(O)c1
C02324,O=C(O)C=CC=C(O)C(=O)O
C06485,CC(C=O)=CC=C(O)C(=O)O
C06056,O=P(O)(O)OCC1OC(O)CC(O)C1O
C16418,C=CCc1ccc(O)cc1
C02298,O=C(O)C=CC=CC(=O)O
C16636,CSCCCC(=O)C(=O)O
C00934,O=C(O)CCCO
C04291,CC(O)CC(=O)OC(C)CC(=O)O
C04116,O=C(O)C=CC(C=CC(=O)O)=CC(=O)O
C06412,Cc1ccc(S(=O)(=O)O)cc1
C01874,OC1CCCC1
C01677,OCC1OC(O)CC1O
C20806,O=Cc1ccc(C(O)O)o1
C02031,O=C(O)COc1ccccc1
C01848,CCC(C(=O)O)C(O)C(=O)O
C02583,O=C1C(O)OC(CO)C(O)C1O
C18699,CCC1CO1
C18813,CC(O)COC(C)(C)C
C16645,CSCCCCC(C(=O)O)C(O)C(=O)O
C14302,COC(=O)CCCCC(=O)OC
C07434,O=C1Cc2ccccc2C1
C02485,O=C1CC(O)C(CO)O1
C06488,CC=CCC(=O)C(=O)O
C11301,O=C(O)CCC1=CC=CC(O)C1O
C05280,O=CC(O)c1ccc(O)c(O)c1
C20969,O=C1OC(CS(=O)(=O)O)C(O)C(O)C1O
C07866,CC=C(C)C(=O)O
C17771,CC(C(=O)O)C(=O)CCC(=O)O
C14265,Cc1ccc(C)c(C)c1
C07006,CC(C)=CC=O
C16641,CSCCCCC(=O)C(=O)O
C01348,Cc1ccccc1
C20805,O=Cc1ccc(C=O)o1
C13720,O=C(O)CC1CCCCC1C(=O)O
C18725,CC(=O)CC(C)C
