SMILES,max_similarity
CC(C)C(O)C(=O)O,0.5378787878787878
CC(C)C=O,0.5555555555555556
CC(C)CC(=O)C(=O)O,0.7906976744186046
CC(C)CC(=O)O,0.5714285714285714
CC(C)CC(O)C(=O)O,0.42857142857142855
CC(C)CC=O,0.7
CC(C)CCCCCO,0.4482758620689655
CC(C)CCCCO,0.4
CC(C)CCCO,0.47058823529411764
CC(C)CCO,0.5714285714285714
CC(C)CO,0.5833333333333334
CC(C)O,0.45454545454545453
CC(CC(=O)O)c1ccccc1,0.31981981981981983
CC(CCC(=O)O)C(=O)O,0.6078431372549019
CC(CN)C(=O)O,0.4838709677419355
CC(CO)C(=O)O,0.68
CC(N)=O,0.2727272727272727
CC(N)C(=O)CCCCCC(=O)O,0.5046728971962616
CC(N)C(=O)O,0.38095238095238093
CC(N)C(N)CCCCCC(=O)O,0.5454545454545454
CC(O)(C(=O)O)C(CC(=O)O)C(=O)O,0.7569444444444444
CC(O)(C(=O)O)c1ccccc1,0.37857142857142856
CC(O)(CC(=O)O)C(=O)O,0.7349397590361446
CC(O)(CCO)CC(=O)O,0.9322033898305084
CC(O)(CCOP(=O)(O)O)CC(=O)O,0.5288461538461539
CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O,0.36633663366336633
CC(O)C(C)(C)C,0.5555555555555556
CC(O)C(C)O,0.5714285714285714
CC(O)C(O)C1CNc2ncnc(O)c2N1,0.21584699453551912
CC(O)C(=O)O,0.45454545454545453
CC(O)C(N)C(=O)O,0.34306569343065696
CC(O)C=O,0.7142857142857143
CC(O)CC(=O)O,0.5277777777777778
CC(O)c1ccc(O)cc1,0.6794871794871795
CC(=O)O,0.4375
CC1(C)COC(=O)C1=O,0.3709677419354839
CC1(C)COC(=O)C1O,0.4577777777777778
CC1=C(O)C(=O)OC1C,0.4292565947242206
CC(O)CO,0.6666666666666666
CC1=CC(=O)CC(C)(C)C1CCC(C)O,0.291970802919708
CC1=CCC(C(C)(C)O)CC1,0.30456852791878175
CC=CC(=O)C1=C(C)C=CCC1(C)C,0.25773195876288657
CC1CCC(C(C)C)C(O)C1,0.4152046783625731
CC=C(C=O)c1ccccc1,0.30633802816901406
CC=C(C)C(=O)OC(CC(=O)O)C[N+](C)(C)C,0.3837953091684435
CC1NC(=O)NC1CCCCCC(=O)O,0.23478260869565218
CC=C(CC)C(=O)O,0.6829268292682927
CC=CC=C1C(C)=CC(=O)CC1(C)C,0.2393026941362916
CC=CC=CCO,0.38095238095238093
CC=CCCCOC(C)=O,0.6842105263157895
CC=CC=CC(=O)O,0.64
CC=Cc1cnccn1,0.08292682926829269
CC1=CCC(O)(C(C)C)CC1,0.27884615384615385
CC=Cc1ccc(OC)cc1,0.46875
CC=Cc1ccc(O)c(OC)c1,0.587248322147651
CCC(=O)C(=O)O,0.7647058823529411
CCC(=O)C(C)=O,0.6
CCC(=O)C(O)CC,0.6777777777777778
CCC(=O)CCSC,0.3225806451612903
CCC(C)(O)C(O)C(=O)O,0.5645933014354066
CCC(C)C(=O)C(=O)O,0.6538461538461539
CCC(C)C(C)C(=O)O,0.64
CCC(C)C=O,0.6363636363636364
CCC(C)C(O)C(=O)O,0.5659340659340659
CCC(C)C(=O)O,0.6785714285714286
CCC(C)CO,0.5333333333333333
CCC(C)CCO,0.4444444444444444
CCC=CCCO,0.4
CCC(C)c1nccnc1OC,0.14522292993630573
CCC(O)C(=O)O,0.5368421052631579
CCCC(=O)O,0.6818181818181818
CCC1CCC(=O)O1,0.5547445255474452
CCC=CCC(=O)OCC,0.4166666666666667
CCC(=O)O,0.5238095238095238
CCC(C)COC(C)=O,0.7027027027027027
CCC=CCCOC(=O)CCC,0.5
CCC=O,0.7142857142857143
CCCC(=O)C(C)=O,0.7894736842105263
CCC(O)CO,0.6428571428571429
CCCC(=O)OC,0.6301369863013698
CCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,0.3009049773755656
CCCC(=O)OCC,0.6470588235294118
CCCC(N)C(=O)O,0.4691358024691358
CCCC(O)C(=O)OCC,0.7560975609756098
CCCC(O)CC(=O)OCC,0.5664335664335665
CCCC(O)C(=O)O,0.5416666666666666
CCCC1CCCC(=O)O1,0.535031847133758
CCCC=CC(=O)OCC,0.5684931506849316
CCCC=CC=O,0.6956521739130435
CCCC=CCO,0.4
CCCCC(=O)O,0.8636363636363636
CCCCC(C)O,0.5833333333333334
CCCCC(=O)OCC,0.75
CCCCC(CC)CO,0.5116279069767442
CCCCC(N)C(=O)O,0.48936170212765956
CCCCC=CC=CC=O,0.5
CCCCC1OC(=O)CC1C,0.4609053497942387
CCCCC=CCCCCCCCC(=O)O,0.6923076923076923
CCCCC=CC=O,0.8695652173913043
CCCCCC(=O)O,0.9387755102040817
CCCCCC(=O)OCC,0.8163265306122449
CCCCCC(=O)OC,0.9315068493150684
CCCCCC(=O)OCCC,0.8571428571428571
CCCCCC=O,0.75
CCCCCCC1CCC(=O)O1,0.5370370370370371
CCCCCC1CCCC(=O)O1,0.5432098765432098
CCCCCC(C)=O,0.8048780487804879
CCCCCC1CCC(=O)O1,0.5370370370370371
CCCCCC=CC=CC=O,0.5882352941176471
CCCCCCC(=O)O,1.0
CCCCCC(C)O,0.7083333333333334
CCCCCCCC(=O)OC,0.8395061728395061
CCCCCC(=O)OCCC(C)C,0.8
CCCCCCC=CC=O,0.92
CCCCCCC=O,0.6428571428571429
CCCCCCCC(=O)O,1.0
CCCCCCC(=O)OCC,0.7692307692307693
CCCCCCCC(=O)OCCC,0.7924528301886793
CCCCCCCC(=O)OCC,0.7547169811320755
CCCCCCCC(=O)OCC(C)CC,0.7051282051282052
CCCCCCCC(=O)OCCC(C)C,0.7521367521367521
CCCCCCCCC(=O)OC,0.8395061728395061
CCCCCCCC(C)=O,0.813953488372093
CCCCCCCCC(=O)OCC,0.7547169811320755
CCCCCCCC1CCC(O)O1,0.4144486692015209
CCCCCCCCCC(=O)O,1.0
CCCCCCCCC(=O)O,1.0
CCCCCCCCCC(C)=O,0.813953488372093
CCCCCCCC1CCCC(=O)O1,0.5432098765432098
CCCCCCCCCC(=O)OC,0.8395061728395061
CCCCCCCC=O,0.6046511627906976
CCCCCCCCCC(=O)OCC,0.7547169811320755
CCCCCCCCCC(=O)OCCC,0.7924528301886793
CCCCCCCC(=O)OCCCC,0.8301886792452831
CCCCCCCCCC=O,0.6046511627906976
CCCCCCCCCCC(=O)O,1.0
CCCCCCCCCCCC(=O)O,1.0
CCCCCCCCCCCC(=O)OCC,0.7547169811320755
CCCCCCCCCCCO,0.5833333333333334
CCCCCCCCCCCCCC(=O)O,1.0
CCCCCCCCCCO,0.5833333333333334
CCCCCCCCO,0.5833333333333334
CCCCCCCCOC(C)=O,0.7027027027027027
CCCCCOC(C)=O,0.8387096774193549
CCCCCCCOC(C)=O,0.7222222222222222
CCCCCCO,0.4666666666666667
CCCCCCOC(=O)CCCCC,0.9183673469387755
CCCCCCOC(C)=O,0.7647058823529411
CCCCOC(=O)C(C)CC,0.6944444444444444
CCCCCO,0.5384615384615384
CCCCCOC(C)OCC,0.41975308641975306
CCCCCCCO,0.5416666666666666
CCCCCc1ccco1,0.31868131868131866
CCCCCc1cccs1,0.128
CCCCO,0.6363636363636364
CCCCCOC(=O)CC,0.7291666666666666
CCCCOC(=O)C(C)C,0.65
CCCCOC(=O)CCC,0.7428571428571429
CCCO,0.5555555555555556
CCCOC(=O)CCC,0.6857142857142857
CCCOC(C)=O,0.7692307692307693
CCOC(=O)C(C)CC,0.6111111111111112
CCOC(=O)C(C)O,0.44785276073619634
CCOC(=O)C(CC)Cc1ccccc1,0.2919254658385093
CCO,0.3333333333333333
CCOC(=O)CC(C)O,0.5098039215686274
CCOC(=O)CC,0.6
CCOC(=O)CCCO,0.5865384615384616
CCOC(=O)c1ccc(O)cc1,0.5096525096525096
CCOC(=O)CC(C)C,0.5454545454545454
CCc1ccccc1C=CC(=O)O,0.25547445255474455
CCc1ccc(O)cc1,0.7075471698113207
CCc1ccco1,0.4583333333333333
CCOC(C)=O,0.6222222222222222
CCOc1cc(C=O)ccc1O,0.6303501945525292
CCc1ccc(O)c(OC)c1,0.6546184738955824
CCOCCCO,0.5238095238095238
CCOP(=O)(O)O,0.10909090909090909
CCOC=O,0.4090909090909091
COC(=O)C(=CC(=O)O)CC(=O)O,0.45666666666666667
CN1CN=c2c(ncn2C2OC(CO)C(O)C2O)=C1N,0.26565726083964214
COC(=O)C(C)C,0.5172413793103449
COc1cc(C(=O)O)ccc1O,0.9065420560747663
COc1cc(C(C)=O)cc(OC)c1O,0.6556122448979592
COC(=O)C=Cc1ccccc1,0.225
COc1cc(C(C)=O)ccc1O,0.5824742268041238
COC(=O)c1ccc(O)c(OC)c1,0.8202247191011236
COC(=O)CC(=CC(=O)O)C(=O)O,0.4753521126760563
COC(=O)C(O)C(C(=O)O)C(C)C,0.6842105263157895
COc1cc(C=CC(=O)O)ccc1O,0.5146198830409356
COc1cc(C(=O)O)cc(OC)c1O,0.9876923076923076
CS,0.008064516129032258
COc1cc(C=CC(=O)OC(C(=O)O)C(O)C(=O)O)ccc1O,0.37948717948717947
COc1cc(C=O)ccc1O,0.7330316742081447
COc1cc(CC(=O)O)ccc1O,0.6608996539792388
COc1cc(CCC(C)=O)ccc1O,0.5318471337579618
COc1cc(CCO)ccc1O,0.5963302752293578
COc1ccccc1O,0.57
COc1ccc(C(=O)O)cc1,0.5665236051502146
Cc1ccccc1O,0.6907216494845361
CSCCC(=O)C(=O)O,0.4690265486725664
C[N+](C)(C)C(CCC(=O)O)OC(=O)CCCCCC(=O)O,0.3010033444816054
C[N+](C)(C)CC(O)CC(=O)O,0.30303030303030304
Cc1ccc(C(C)C)cc1O,0.6594594594594595
Cc1ccc(C(=O)O)c(C)c1,0.7649769585253456
Cc1ccc(C=O)o1,0.569377990430622
NC(C(=O)O)C(O)C(=O)O,0.4230769230769231
Cc1occc(=O)c1O,0.75
Cc1cccc(O)c1,0.8113207547169812
N#CC(O)c1ccccc1,0.7464788732394366
Cc1nc2c(=O)[nH]c(=O)nc-2n(CC(O)C(O)C(O)CO)c1C,0.2503382949932341
NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1,0.25026178010471206
COC(=O)c1ccccc1O,0.7380073800738007
NC(CO)C(=O)O,0.34782608695652173
NC(C(=O)O)C(O)COP(=O)(O)O,0.24
NC(C(=O)O)C(O)CO,0.42105263157894735
NC(CC(O)C=O)C(=O)O,0.33707865168539325
NC(CCC=O)C(=O)O,0.4943820224719101
NC(CCCC=O)C(=O)O,0.5
NC(CCCC(=O)O)C(=O)O,0.4811320754716981
NC(=O)c1cccnc1,0.1906779661016949
NC(Cc1ccc(O)cc1)C(=O)O,0.3786407766990291
NCCc1ccccc1,0.5
Nc1c(NCC(O)C(O)C(O)CO)[nH]c(=O)[nH]c1=O,0.1996124031007752
NCC(=O)CCC(=O)O,0.5490196078431373
NCC=O,0.3
NCCCC(N)C(=O)O,0.3958333333333333
NCCCCC(N)C(=O)O,0.4423076923076923
NCCc1ccc(O)cc1,0.5923566878980892
NC(Cc1ccccc1)C(=O)O,0.30973451327433627
Nc1c(O)cccc1C(=O)O,0.5705329153605015
NC1C(O)OC(CO)C(O)C1O,0.64
Nc1ccccc1C(=O)CC(N)C(=O)O,0.26697892271662765
Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)C(O)C(O)CO)C(O)C2O)c(=O)n1,0.2496206373292868
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)CO)CN2,0.23013923013923013
Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,0.26231884057971017
O=C(C(=O)c1ccccc1)c1ccccc1,0.4642857142857143
O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O,0.3915989159891599
O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O,0.571875
O=C(CO)C(O)C(O)C(O)COP(=O)(O)O,0.5608974358974359
O=C(CO)C(O)C(O)C(O)CO,0.9109947643979057
O=C(CO)C(O)C(O)CO,0.6544502617801047
O=C(CO)C(O)C(O)COP(=O)(O)O,0.41883116883116883
O=C(CO)COP(=O)(O)O,0.14193548387096774
O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O,0.5212464589235127
O=C(COP(=O)(O)O)C(O)C(O)C(O)CO,0.5569620253164557
O=C(COP(=O)(O)O)C(O)C(O)C(O)COP(=O)(O)O,0.5086705202312138
O=C(O)C(=O)C(O)C(O)C(O)COP(=O)(O)O,0.6721763085399449
O=C(O)C(=O)C(O)COP(=O)(O)O,0.3753943217665615
O=C(O)C(=O)C(O)c1ccccc1,0.36678200692041524
O=C(O)C(=O)CC(O)C(=O)O,0.6455696202531646
O=C(O)C(=O)Cc1ccc(O)cc1,0.4525993883792049
O=C(O)C(CO)c1ccccc1,0.3887147335423197
O=C(O)C(=O)Cc1ccccc1,0.3261538461538461
O=C(O)C(O)C(O)C(=O)O,0.8878504672897196
O=C(O)C(O)C(O)C(O)C(O)CO,0.9943181818181818
O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O,0.5892255892255892
O=C(O)C(O)Cc1ccc(O)cc1,0.47079037800687284
O=C(O)C1C=CC=[N+](C2OC(COP(=O)(O)O)C(O)C2O)C1,0.26339285714285715
O=C(O)C1CC(O)CN1,0.23346303501945526
O=C(O)C1CCCCN1,0.2598870056497175
O=C(O)C1CCCN1,0.25675675675675674
O=C(O)C(O)CO,0.5052631578947369
O=C(O)C=C(CC(=O)O)C(=O)O,0.5344129554655871
O=C(O)C1OC(O)C(O)C(O)C1O,0.8116504854368932
O=C(O)C=C(CCC(=O)O)C(=O)O,0.7292576419213974
O=C(O)C=CC(=O)CC(=O)O,0.6936416184971098
O=C(O)C=CC(=O)O,0.7441860465116279
O=C(O)C=Cc1ccc(O)cc1,0.42613636363636365
O=C(O)C=Cc1ccc(O)c(O)c1,0.45126353790613716
O=C(O)C=Cc1ccccc1,0.25170068027210885
O=C(O)CC(=O)C(=O)O,0.6180555555555556
O=C(O)CC(=O)O,0.5833333333333334
O=C(O)CC(C(=O)O)C(=O)C(=O)O,0.7207792207792207
O=C(O)CC(O)(CC(=O)O)C(=O)O,0.6705882352941176
O=C(O)CC(O)C(=O)O,0.7333333333333333
O=C(O)CCC(C(=O)O)C(=O)C(=O)O,0.5925925925925926
O=C(O)CCC(C(=O)O)C(O)C(=O)O,0.8739495798319328
O=C(O)CCC(O)(CC(=O)O)C(=O)O,0.8132911392405063
O=C(O)CCC(O)C(=O)O,0.5106382978723404
O=C(O)CCCC(=O)C(=O)O,0.84375
O=C(O)c1ccc(O)c(O)c1,0.7878787878787878
O=C(O)CCCCC1SCC2NC(=O)NC21,0.19161676646706588
O=C(O)CNC(=O)Cc1ccccc1,0.30491803278688523
O=C(O)CNC(=O)c1ccccc1O,0.38392857142857145
O=C(O)c1ccc(O)o1,0.6401673640167364
O=C(O)Cc1ccccc1,0.5144508670520231
O=C(O)c1cc(O)c(O)c(O)c1,0.778816199376947
O=C(O)CCCCC1CCSS1,0.3698630136986301
O=C(O)COP(=O)(O)O,0.1834862385321101
O=C(O)c1ccc[n+](C2OC(CO)C(O)C2O)c1,0.26104417670682734
O=C(O)Cc1ccc(O)cc1,0.6721311475409836
O=C1CC(O)(C(=O)O)CC(O)C1O,0.7223650385604113
O=C(O)c1ccc(O)cc1,0.6421568627450981
O=C(O)c1ccccc1,0.7938931297709924
O=C(O)c1ccccc1O,0.8766519823788547
O=C(c1ccccc1)C(O)c1ccccc1,0.48322147651006714
O=C(O)C(=O)C(O)C(O)C(O)CO,1.0
O=C(c1ccccc1)c1ccccc1,0.4090909090909091
O=C(O)c1cccnc1,0.3
O=C1OC(C(O)CO)C(=O)C1O,0.6887550200803213
O=C1CCC(C(=O)O)N1,0.205607476635514
O=C1CCCO1,0.5970149253731343
O=C1OC(C(O)CO)C(O)C1O,0.8226299694189603
O=C1OC(CO)C(O)=C1O,0.5283333333333333
O=C1OC(COP(=O)(O)O)C(O)C(O)C1O,0.6782786885245902
O=CC(O)C(O)C(O)C(O)C(=O)O,0.9943181818181818
O=CC(O)C(O)C(O)C(O)CO,0.803680981595092
O=C(O)CO,0.5
O=CC(O)C(O)C(O)C(O)COP(=O)(O)O,0.46464646464646464
O=CC(O)C(O)C(O)CO,0.6459627329192547
O=CC(O)C(O)COP(=O)(O)O,0.30434782608695654
O=CC(O)COP(=O)(O)O,0.17415730337078653
O=CC=Cc1ccccc1,0.31896551724137934
O=CCC(O)C(O)C(O)CO,0.7793103448275862
O=CCC(O)C(O)C(O)COP(=O)(O)O,0.42857142857142855
O=CCC(O)C(O)CO,0.5241379310344828
O=CC(O)CO,0.5263157894736842
O=CCCC(=O)O,0.6
O=CCO,0.42857142857142855
O=CCc1ccccc1,0.5079365079365079
O=CNC(Cc1ccc(O)cc1)C(=O)O,0.3123359580052493
O=COCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC=O,0.26916802610114193
O=Cc1ccccc1,0.8157894736842105
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O,0.3953846153846154
O=Cc1ccco1,0.5816993464052288
O=P(O)(O)OC(CO)CO,0.1568627450980392
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,0.3170731707317073
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O,0.29073482428115016
O=P(O)(O)OCC(O)CO,0.14285714285714285
O=P(O)(O)OCC1OC(O)(CO)C(O)C(O)C1O,0.5984095427435387
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,0.6525612472160356
O=P(O)(O)OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0.6424474187380497
O=P(O)(O)OCC1OC(O)C(O)C1O,0.5362318840579711
OC1COC(O)C(O)C1O,0.8223350253807107
O=P(O)(OCC(O)CO)OC1C(O)C(O)C(O)C(O)C1O,0.2732732732732733
O=[N+]([O-])c1ccc(O)cc1,0.24358974358974358
OC1C(O)C(O)C(O)C(O)C1O,1.0
OC1C2COC(O2)C(O)C1O,0.9287749287749287
O=CO,0.1875
OC1CCCCC1,0.5357142857142857
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,0.3553846153846154
OCC(O)C(O)C(O)C(O)CO,0.9560439560439561
OCC(O)C(O)C(O)CO,0.7362637362637363
OCC1(O)OCC(O)C(O)C1O,0.7718309859154929
OCC1CCCC1,0.4090909090909091
OCC1OC(O)C(O)C1O,0.8171641791044776
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0.7058823529411765
OCC(O)CO,0.5714285714285714
OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,0.9281767955801105
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0.896
OCC1OC(O)C(O)C(O)C1O,0.9478827361563518
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,0.9333333333333333
OCCCCCCO,0.48
OCCCO,0.5454545454545454
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,0.5019762845849802
OCCc1ccccc1,0.5902777777777778
OCCc1ccccc1O,0.8
OCc1ccccc1,0.8266666666666667
OCc1cccs1,0.18840579710144928
OCCc1ccc(O)cc1,0.6735751295336787
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.5408163265306123
SCCc1ccco1,0.36666666666666664
c1coc(-c2cccs2)c1,0.12769784172661872
SCc1ccco1,0.45081967213114754
OCCO,0.3333333333333333
OCO,0.1
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSCO,0.26322498406628425
CO,0.1111111111111111
CCCCC=O,0.9
C=C(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0.26422250316055623
CC=CC(=O)OCC,0.7377049180327869
CCSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0.26403061224489793
C=CC(=O)OCC,1.0
CCOC(=O)O,0.4
O=P(O)(O)OP(=O)(O)OCO,0.07584830339321358
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCO,0.2631917631917632
C,0.0
C=C(C)O,0.375
C=C(C)C(=O)OC,0.6210526315789474
CCOP(=O)(O)OP(=O)(O)O,0.07936507936507936
CSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0.26389776357827477
CCOC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,0.2664556962025316
CC=C(C)C(=O)OCC,0.6209677419354839
C=C(CC)C(=O)OCC,0.6062992125984252
C=C(C)C(=O)OC(C)C,0.6842105263157895
C=C(C)C(=O)OCCC,0.7064220183486238
C=COP(=O)(O)O,0.07142857142857142
C=C(C)C(=O)OCCO,1.0
CC,0.3333333333333333
CCOC(=O)OP(=O)(O)OP(=O)(O)O,0.12837837837837837
